518,111583,10
518,117059,8
518,117780,10
518,124152,10
518,125294,8
518,126001,10
518,126864,10
518,130073,8
518,130570,10
518,130806,8
518,131036,8
518,132860,10
518,135273,10
586,215,7
586,460,10
586,1784,10
586,9725,10
586,22319,10
586,60987,1
586,71636,10
586,72946,6
586,81498,10
586,101718,10
586,106794,6
586,109101,6
586,112056,1
586,117981,10
586,120365,10
607,215,9
607,460,10
607,1721,4
607,2111,8
607,2963,8
607,6347,8
607,6674,8
607,9352,5
607,9855,10
607,13250,10
607,14252,6
607,18097,7
607,18576,6
607,20357,8
607,22239,6
607,22319,10
607,23187,3
607,24671,3
607,24828,2
607,25592,7
607,25718,4
607,30312,10
607,30400,7
607,32769,5
607,33396,10
607,33489,2
607,33639,9
607,34559,10
607,39383,5
607,40793,5
607,43435,7
607,45239,9
607,49622,8
607,50156,3
607,50204,2
607,50566,10
607,51006,10
607,54328,2
607,54775,7
607,55307,1
607,56116,5
607,56473,6
607,60810,4
607,60987,6
607,61064,6
607,61256,1
607,61278,10
607,61750,6
607,61759,6
607,62946,10
607,63218,3
607,64195,6
607,64438,4
607,66035,10
607,67361,6
607,70118,3
607,70983,1
607,71000,7
607,71636,10
607,71965,6
607,72946,8
607,74099,7
607,74263,10
607,74766,1
607,75097,5
607,77934,10
607,79354,10
607,80440,1
607,81498,9
607,81552,1
607,82197,10
607,82331,10
607,83793,10
607,84765,5
607,85209,8
607,86829,8
607,89863,7
607,91560,10
607,93681,10
607,96074,10
607,97121,10
607,97992,8
607,98178,10
607,101297,4
607,101718,8
607,101963,7
607,104307,4
607,105441,4
607,106699,3
607,106794,6
607,107068,10
607,107398,4
607,107413,8
607,109101,4
607,109102,6
607,109336,6
607,109694,10
607,112452,4
607,117270,10
607,117461,7
607,117834,3
607,117981,10
607,119863,4
607,120031,10
607,120365,10
607,122096,5
607,122425,7
607,123542,10
607,124509,10
607,125535,10
607,125616,10
607,127458,2
607,128085,2
607,130773,5
607,131928,10
607,132143,7
607,132912,7
607,133459,6
607,135270,6
615,1721,5
615,22319,10
615,22327,8
615,31116,5
615,54049,7
618,831,8
618,3149,9
618,5962,8
618,12302,8
618,14701,4
618,19489,10
618,28279,10
618,30442,7
618,36716,5
618,37262,10
618,43435,10
618,50624,5
618,52203,5
618,53085,10
618,53388,7
618,57480,4
618,57706,10
618,62365,10
618,62656,8
618,78213,9
618,78585,7
618,84272,10
618,94535,8
618,94912,9
618,101294,8
618,104324,10
618,107283,10
618,108584,10
618,114474,5
618,117001,10
618,122037,9
618,124330,9
618,124904,10
618,130806,10
618,130876,10
669,484,10
669,13346,10
669,14760,10
669,15131,6
669,15912,10
669,17724,10
669,19826,10
669,24694,10
669,25291,10
669,30074,10
669,32265,10
669,37553,10
669,37841,10
669,41163,10
669,46070,10
669,48876,10
669,50285,10
669,52359,10
669,54313,10
669,60063,10
669,60129,10
669,60724,10
669,63473,10
669,64054,10
669,69412,10
669,71483,10
669,74603,10
669,76965,10
669,84884,10
669,88576,10
669,93166,10
669,93713,10
669,94837,10
669,95137,10
669,96993,10
669,98780,10
669,101438,10
669,105249,10
669,108584,7
669,108643,7
669,111333,10
669,112478,10
669,116444,10
669,117001,10
669,121533,10
669,130695,10
669,131505,10
791,100932,10
791,115957,10
791,132912,9
831,1721,7
831,22319,10
831,25414,10
831,31116,10
831,75192,9
831,81470,10
869,5962,9
869,10886,8
869,11440,4
869,12455,10
869,14258,10
869,17680,10
869,19826,10
869,20108,9
869,22273,1
869,26018,10
869,27174,10
869,29174,10
869,29960,10
869,39198,5
869,40302,10
869,43163,10
869,43435,9
869,50624,8
869,53766,10
869,54027,10
869,60866,10
869,61659,10
869,62263,10
869,62829,10
869,63108,9
869,69234,10
869,72330,10
869,76658,9
869,78213,8
869,81356,9
869,83601,5
869,86261,10
869,88080,10
869,89822,10
869,91002,10
869,92049,10
869,99941,10
869,103851,7
869,111583,10
869,115867,10
869,118246,10
869,122526,10
869,122827,2
869,125294,10
869,125595,10
869,131036,9
869,131231,10
869,131432,10
869,131881,10
869,132860,10
900,1721,7
900,11265,7
900,13596,10
900,21429,10
900,22319,10
900,25414,5
900,31116,10
900,40541,7
900,50112,10
900,54398,6
900,62346,8
900,66787,8
900,70764,10
900,80136,10
900,81470,10
900,90224,10
900,99291,4
900,102889,7
900,107037,10
900,113157,10
900,115926,10
900,115957,6
900,122905,2
1073,1721,6
1073,3541,6
1073,7577,7
1073,7903,5
1073,8876,6
1073,22319,10
1073,22651,10
1073,27957,5
1073,31116,5
1073,31903,7
1073,33394,10
1073,52724,10
1073,57238,10
1073,63956,8
1073,73728,7
1073,75270,9
1073,80136,5
1073,81470,10
1073,87958,9
1073,91693,10
1073,95628,1
1073,96028,1
1073,97411,10
1073,104785,9
1073,109336,8
1073,110957,6
1073,113157,10
1073,115114,5
1073,117461,6
1073,120842,3
1073,126745,4
1073,127256,5
1154,4627,10
1154,23584,10
1154,39383,5
1154,50000,10
1154,56473,8
1154,58572,10
1154,69093,10
1154,72946,9
1154,75270,10
1154,92434,10
1154,94648,10
1154,98248,10
1154,107159,10
1154,111170,10
1154,122765,10
1154,130656,10
1154,130695,10
1154,134039,10
1206,104487,8
1214,30400,10
1214,55483,10
1214,74569,8
1214,83793,10
1214,109101,8
1214,112056,4
1214,117981,10
1214,120365,10
1321,2610,10
1321,16066,8
1321,31116,9
1321,33394,8
1321,41415,10
1321,66062,10
1321,83410,10
1508,460,10
1508,484,3
1508,1784,10
1508,1978,8
1508,2038,7
1508,2220,8
1508,2289,10
1508,2517,10
1508,3726,5
1508,3870,1
1508,4368,10
1508,4568,1
1508,4636,10
1508,4770,10
1508,4908,10
1508,5094,10
1508,5178,10
1508,5213,10
1508,6592,8
1508,8358,5
1508,8538,10
1508,8562,10
1508,9182,4
1508,9818,10
1508,9930,10
1508,10148,10
1508,10547,10
1508,10839,9
1508,10974,8
1508,11492,5
1508,11747,8
1508,12632,10
1508,13250,10
1508,15978,10
1508,16018,10
1508,17184,8
1508,17666,10
1508,18032,10
1508,20108,8
1508,22107,3
1508,22670,10
1508,22856,9
1508,23031,9
1508,24155,8
1508,24201,9
1508,24671,10
1508,26948,8
1508,30442,8
1508,30948,1
1508,31194,10
1508,32000,6
1508,32216,1
1508,34531,8
1508,35133,10
1508,35927,10
1508,36964,7
1508,37834,9
1508,38856,7
1508,39232,7
1508,40630,9
1508,40793,5
1508,43435,5
1508,43610,10
1508,43730,9
1508,44636,9
1508,45992,7
1508,46316,5
1508,46782,10
1508,47235,6
1508,47263,6
1508,48832,6
1508,50210,9
1508,51783,9
1508,51868,9
1508,52480,10
1508,52867,10
1508,53926,10
1508,54098,10
1508,54739,10
1508,54916,5
1508,56473,4
1508,57473,10
1508,58367,9
1508,58529,10
1508,58678,9
1508,59581,10
1508,59713,7
1508,60566,10
1508,60955,6
1508,61278,10
1508,61292,2
1508,61646,7
1508,62079,7
1508,62304,10
1508,62717,10
1508,62920,1
1508,63126,10
1508,68102,10
1508,68716,8
1508,68850,9
1508,70094,8
1508,71403,10
1508,72284,8
1508,73537,10
1508,74992,6
1508,75050,10
1508,75307,7
1508,75801,9
1508,75906,6
1508,76521,10
1508,77259,5
1508,77611,9
1508,77894,6
1508,77934,10
1508,78819,1
1508,79706,8
1508,80401,4
1508,80982,10
1508,81139,8
1508,81997,10
1508,82093,10
1508,82147,10
1508,82241,1
1508,82809,10
1508,83097,10
1508,83815,10
1508,84943,9
1508,85407,9
1508,86832,10
1508,87781,10
1508,88080,10
1508,90211,10
1508,90578,10
1508,90782,1
1508,90889,8
1508,92231,10
1508,92426,10
1508,93182,1
1508,93516,9
1508,93645,10
1508,94539,10
1508,94546,10
1508,94833,7
1508,95059,10
1508,95144,10
1508,95406,1
1508,95534,3
1508,95578,5
1508,95725,5
1508,95988,7
1508,96095,1
1508,97383,9
1508,97992,10
1508,98112,10
1508,98248,10
1508,99024,10
1508,99299,7
1508,100046,6
1508,100543,2
1508,100582,9
1508,101384,10
1508,102744,8
1508,103672,2
1508,104307,1
1508,104565,9
1508,104915,10
1508,105133,9
1508,106438,10
1508,107099,8
1508,107170,5
1508,108497,10
1508,108748,8
1508,109336,9
1508,111908,10
1508,114238,6
1508,116024,8
1508,116832,8
1508,117001,10
1508,117461,6
1508,117780,10
1508,118357,1
1508,118393,10
1508,118624,6
1508,118764,10
1508,119161,10
1508,119899,10
1508,120362,10
1508,120597,8
1508,120728,8
1508,121249,10
1508,121873,7
1508,121994,10
1508,122827,6
1508,123525,8
1508,124152,10
1508,124889,10
1508,125294,9
1508,125402,8
1508,126260,10
1508,126708,5
1508,127901,10
1508,128168,9
1508,130222,10
1508,130806,6
1508,130815,10
1508,132535,7
1508,134772,8
1508,134879,10
1642,1721,7
1642,10805,10
1642,14479,10
1642,17087,10
1642,18706,3
1642,22319,10
1642,28712,10
1642,30948,10
1642,31116,4
1642,40183,10
1642,44871,4
1642,46070,10
1642,48675,10
1642,49032,5
1642,50215,10
1642,51372,10
1642,54398,6
1642,54945,10
1642,60724,10
1642,61278,10
1642,81470,10
1642,86018,10
1642,86665,5
1642,88258,10
1642,90162,10
1642,96028,8
1642,107170,10
1642,113157,10
1642,115261,4
1642,119560,6
1712,2289,10
1712,10148,10
1712,22655,10
1712,27957,5
1712,34383,10
1712,36964,7
1712,42169,10
1712,42565,10
1712,47117,6
1712,57517,10
1712,61659,10
1712,64658,10
1712,67393,7
1712,68570,9
1712,71666,10
1712,74971,10
1712,75050,10
1712,77611,9
1712,84961,10
1712,102328,5
1712,108583,10
1712,108643,10
1712,119008,10
1712,122827,9
1712,123048,10
1712,124152,10
1712,128338,10
1712,135206,10
1714,3200,10
1714,14258,10
1714,23325,6
1714,36403,10
1714,43435,1
1714,44599,8
1714,48213,10
1714,55213,10
1714,70569,8
1714,93424,10
1714,104565,8
1714,124152,10
1714,126293,9
1714,132860,5
1714,133312,10
1721,615,5
1721,8358,5
1721,10547,6
1721,11747,8
1721,12302,2
1721,14258,10
1721,20108,7
1721,22151,9
1721,23325,2
1721,28279,5
1721,30428,6
1721,40630,3
1721,40844,9
1721,43071,1
1721,43610,7
1721,45992,2
1721,47235,8
1721,51372,2
1721,53980,5
1721,57079,4
1721,57706,3
1721,58367,7
1721,62717,9
1721,79147,10
1721,79706,1
1721,81997,8
1721,83601,5
1721,87458,10
1721,97902,7
1721,103963,8
1721,104565,5
1721,107170,2
1721,107283,8
1721,110165,4
1721,118066,3
1721,125294,8
1721,126293,2
1721,130222,4
1721,135273,6
1784,586,10
1784,71636,10
1784,109101,8
1784,117981,10
1966,2934,2
1966,10947,1
1966,11265,7
1966,30074,10
1966,31116,5
1966,46270,10
1966,56116,3
1966,66787,7
1966,76621,10
1966,81470,10
1966,83722,9
1966,85407,7
1966,100046,6
1966,110957,4
1966,121768,10
1978,460,10
1978,1508,1
1978,1721,9
1978,2111,8
1978,5213,10
1978,6674,8
1978,9356,10
1978,9855,10
1978,9919,1
1978,13152,5
1978,13250,10
1978,14252,4
1978,14607,5
1978,15590,1
1978,16058,10
1978,18576,5
1978,22239,10
1978,23599,10
1978,24671,10
1978,25504,2
1978,29698,7
1978,31903,7
1978,33396,10
1978,33639,9
1978,34876,6
1978,39336,6
1978,40793,5
1978,43435,7
1978,51949,10
1978,52246,10
1978,52827,3
1978,53861,3
1978,54328,4
1978,54904,7
1978,56116,8
1978,56792,8
1978,57689,3
1978,59674,9
1978,61256,1
1978,61278,10
1978,61750,10
1978,62946,10
1978,64438,5
1978,67361,8
1978,69943,1
1978,71000,10
1978,71636,10
1978,72946,9
1978,74099,8
1978,74263,10
1978,74892,5
1978,75097,8
1978,78983,4
1978,79354,8
1978,81895,4
1978,82197,10
1978,82331,10
1978,84765,7
1978,85209,9
1978,86442,6
1978,86829,10
1978,87330,7
1978,91260,10
1978,91560,10
1978,93681,10
1978,96074,10
1978,97121,10
1978,97411,10
1978,97992,8
1978,98178,10
1978,101963,6
1978,102377,4
1978,102751,10
1978,104307,7
1978,106699,7
1978,106794,8
1978,107068,10
1978,107413,8
1978,109101,8
1978,109102,9
1978,109336,8
1978,112479,10
1978,115957,8
1978,117461,5
1978,117834,8
1978,117981,10
1978,119468,1
1978,119863,5
1978,120031,10
1978,122723,1
1978,130773,6
1978,135270,6
2038,47235,6
2038,63218,5
2038,71636,10
2038,72942,10
2038,74099,9
2038,74263,10
2038,85407,8
2038,86442,6
2038,93681,10
2038,102377,5
2038,120842,5
2085,6146,10
2085,11056,10
2085,20160,10
2085,30851,10
2085,31116,8
2085,34467,10
2085,44621,10
2085,55613,10
2085,57238,10
2085,62422,10
2085,77943,9
2085,85137,10
2085,108853,10
2085,115261,10
2085,123855,10
2085,129041,10
2085,130631,10
2085,133459,10
2111,16846,8
2111,23599,10
2111,71636,10
2111,74263,10
2111,85512,9
2111,87781,10
2111,101963,8
2111,112056,5
2111,127980,7
2111,131928,8
2131,4568,10
2131,5630,10
2131,17558,10
2131,22373,10
2131,25291,10
2131,29256,10
2131,31116,10
2131,42565,10
2131,46066,10
2131,46633,10
2131,50256,10
2131,52610,10
2131,53816,10
2131,59468,10
2131,70656,10
2131,79354,9
2131,90461,10
2131,90782,10
2131,91091,10
2131,92953,10
2131,93713,10
2131,101452,10
2131,117242,10
2131,128914,10
2131,134723,10
2176,5962,8
2176,10811,7
2176,14258,10
2176,14604,9
2176,21976,10
2176,23031,10
2176,23157,10
2176,30442,10
2176,31887,10
2176,32000,9
2176,32007,10
2176,35927,10
2176,36403,10
2176,37184,9
2176,38551,9
2176,39501,1
2176,40844,9
2176,43610,10
2176,47235,10
2176,48734,10
2176,51783,10
2176,51868,10
2176,52018,10
2176,52163,10
2176,53886,8
2176,54098,9
2176,54638,10
2176,57517,10
2176,58367,8
2176,60955,10
2176,62304,10
2176,62717,10
2176,65128,10
2176,68716,10
2176,68850,9
2176,69128,8
2176,70094,10
2176,75169,10
2176,77611,10
2176,80982,3
2176,81139,9
2176,83097,10
2176,83815,10
2176,85743,10
2176,87781,10
2176,91366,10
2176,93182,4
2176,94539,8
2176,94546,10
2176,94833,8
2176,96095,1
2176,97992,10
2176,99024,10
2176,99508,1
2176,100046,10
2176,102328,10
2176,103963,10
2176,105133,10
2176,108497,10
2176,108583,10
2176,109270,3
2176,111908,10
2176,112056,10
2176,112479,10
2176,114238,10
2176,116235,9
2176,117001,10
2176,118393,10
2176,120728,9
2176,121994,6
2176,122827,2
2176,125294,9
2176,126260,9
2176,129037,10
2176,130222,8
2176,130815,10
2176,132526,10
2176,132860,10
2176,134377,2
2176,134835,10
2200,153,1
2200,669,1
2200,1508,1
2200,1721,7
2200,2852,5
2200,2963,8
2200,3541,6
2200,4505,1
2200,5213,10
2200,6347,6
2200,7577,8
2200,8094,1
2200,8906,5
2200,10618,1
2200,10947,1
2200,10974,7
2200,11265,8
2200,11492,7
2200,11606,7
2200,13152,4
2200,14573,6
2200,14607,1
2200,14701,8
2200,14760,10
2200,16058,10
2200,16942,1
2200,17877,5
2200,18576,8
2200,20408,1
2200,22239,5
2200,22327,8
2200,23325,5
2200,24438,10
2200,26770,6
2200,28137,10
2200,29698,10
2200,31116,9
2200,31890,10
2200,33125,1
2200,34631,10
2200,35798,10
2200,36003,10
2200,36700,1
2200,36716,10
2200,38100,6
2200,39994,8
2200,43030,2
2200,43147,7
2200,43435,10
2200,45418,7
2200,46066,10
2200,46368,1
2200,47733,6
2200,48730,7
2200,49622,9
2200,49805,10
2200,51983,5
2200,52246,10
2200,52827,6
2200,53226,5
2200,54398,8
2200,54775,6
2200,56116,8
2200,56473,9
2200,56798,5
2200,57238,10
2200,60679,9
2200,60866,10
2200,61750,8
2200,61759,9
2200,63676,8
2200,66787,7
2200,70941,1
2200,70983,1
2200,73220,6
2200,73447,6
2200,73728,7
2200,74099,7
2200,74569,7
2200,76060,2
2200,76621,10
2200,78327,5
2200,79354,8
2200,80136,10
2200,80401,2
2200,80440,1
2200,81470,9
2200,81552,3
2200,82331,10
2200,83983,10
2200,84765,7
2200,85394,5
2200,85407,9
2200,86018,10
2200,87763,5
2200,87958,10
2200,89718,6
2200,90115,10
2200,90769,6
2200,91002,9
2200,91809,7
2200,93212,7
2200,93982,2
2200,94719,6
2200,96028,1
2200,97411,10
2200,97929,4
2200,97992,8
2200,101562,9
2200,102446,6
2200,102751,5
2200,102759,5
2200,102851,8
2200,103335,1
2200,104785,10
2200,106398,10
2200,109077,5
2200,109336,6
2200,110671,3
2200,110957,9
2200,113157,10
2200,114238,2
2200,114982,6
2200,115957,8
2200,116965,8
2200,117461,6
2200,117834,10
2200,120631,1
2200,120981,2
2200,122723,1
2200,122905,1
2200,124053,2
2200,124109,6
2200,124254,10
2200,124874,10
2200,125938,2
2200,127275,2
2200,128348,8
2200,129939,10
2200,130834,3
2200,133253,10
2200,133838,1
2220,460,10
2220,1508,1
2220,1721,7
2220,2111,8
2220,2852,3
2220,4894,1
2220,5213,10
2220,6347,6
2220,7078,8
2220,7627,2
2220,9352,6
2220,9356,10
2220,10399,9
2220,10547,10
2220,10974,6
2220,11606,8
2220,13152,4
2220,13250,10
2220,15668,5
2220,16221,10
2220,18576,7
2220,20408,5
2220,22239,5
2220,23031,10
2220,25811,7
2220,29331,5
2220,29698,5
2220,30312,5
2220,30948,1
2220,31346,10
2220,33639,8
2220,40302,1
2220,40793,2
2220,50204,5
2220,51006,5
2220,51117,4
2220,51983,7
2220,52246,10
2220,52827,5
2220,52844,9
2220,54916,1
2220,54958,7
2220,56798,8
2220,57238,10
2220,58638,3
2220,59495,5
2220,61064,7
2220,61750,4
2220,62080,5
2220,62393,7
2220,64795,9
2220,71636,10
2220,74263,10
2220,77894,1
2220,78819,1
2220,79354,3
2220,81800,1
2220,83983,7
2220,85209,8
2220,85394,3
2220,85407,7
2220,86428,6
2220,86442,6
2220,86829,6
2220,88258,1
2220,90769,4
2220,91260,10
2220,91560,10
2220,93681,10
2220,96001,7
2220,96074,10
2220,96485,1
2220,97383,1
2220,97411,10
2220,97992,9
2220,98559,9
2220,101387,10
2220,105918,10
2220,106794,8
2220,107068,10
2220,107413,7
2220,108515,8
2220,108705,8
2220,108748,6
2220,109336,6
2220,111908,10
2220,115957,7
2220,116965,8
2220,117270,10
2220,117981,10
2220,118245,10
2220,120031,10
2220,122905,1
2220,125284,10
2220,127980,8
2220,132143,9
2220,132912,9
2220,135270,6
2221,5962,8
2221,34961,10
2221,88850,10
2221,116444,9
2289,1712,10
2289,1721,3
2289,2111,8
2289,4627,10
2289,7577,9
2289,8906,5
2289,12455,10
2289,15668,10
2289,15994,10
2289,18263,2
2289,19677,10
2289,22319,10
2289,22327,7
2289,24829,10
2289,25095,1
2289,27957,4
2289,29698,10
2289,30976,10
2289,32108,1
2289,36716,10
2289,38100,7
2289,39336,10
2289,40612,10
2289,44063,10
2289,46379,10
2289,47588,9
2289,51949,10
2289,55613,10
2289,56116,6
2289,59733,10
2289,62263,10
2289,63473,6
2289,63676,9
2289,63683,10
2289,69558,10
2289,70656,10
2289,72330,1
2289,73728,7
2289,74099,8
2289,75270,10
2289,79354,6
2289,81470,10
2289,85407,6
2289,86018,10
2289,87336,10
2289,90769,4
2289,93914,4
2289,95534,10
2289,97415,10
2289,98248,9
2289,98294,10
2289,100471,5
2289,102751,10
2289,103640,7
2289,104708,6
2289,106114,9
2289,107187,10
2289,108643,10
2289,110910,10
2289,110957,7
2289,113157,10
2289,114238,2
2289,115957,7
2289,120746,7
2289,120842,8
2289,122905,1
2289,123525,7
2289,124109,7
2289,124369,6
2289,124874,10
2289,125595,10
2289,127458,9
2289,132129,10
2289,132535,10
2289,133596,10
2331,22319,10
2331,41724,1
2331,50112,6
2331,81800,1
2331,107357,10
2383,3200,10
2383,5097,10
2383,11020,10
2383,12356,10
2383,13571,10
2383,14604,9
2383,16288,10
2383,18052,10
2383,19553,10
2383,20468,10
2383,22319,10
2383,22373,10
2383,22655,10
2383,23840,10
2383,25095,10
2383,25291,10
2383,27828,10
2383,27989,10
2383,30302,10
2383,32769,10
2383,35927,10
2383,40844,10
2383,40951,10
2383,40985,10
2383,43849,10
2383,45721,10
2383,46070,10
2383,47127,10
2383,48167,10
2383,50225,10
2383,50879,10
2383,52477,10
2383,52724,10
2383,54028,10
2383,54883,10
2383,57427,10
2383,59560,10
2383,60063,3
2383,61759,10
2383,62079,10
2383,62422,10
2383,64277,10
2383,69234,10
2383,69261,10
2383,70656,10
2383,70764,10
2383,70941,10
2383,71602,10
2383,72284,10
2383,74406,10
2383,75049,10
2383,75261,10
2383,75516,10
